file_index,filename,dataset,composer,frame_index,note_density,avg_velocity,pitch_range,pitch_entropy,frame_file_path
50,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 18 in E-flat major_OP31NO3_2596_ps18_04.mid,PS1,Beethoven,19398,2.116,99.56521739130434,53,4.685388897221994,frames_nb/50_19398.npy
50,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 18 in E-flat major_OP31NO3_2596_ps18_04.mid,PS1,Beethoven,2806,1.857,98.09549452521989,55,4.61973461580879,frames_nb/50_2806.npy
51,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 19 in G minor_OP49NO1_2373_ps19_01.mid,PS1,Beethoven,0,2.7213333333333334,83.11856932876042,33,4.294001061372644,frames_nb/51_0.npy
51,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 19 in G minor_OP49NO1_2373_ps19_01.mid,PS1,Beethoven,24625,2.878,70.58825573314802,36,3.6163261685572694,frames_nb/51_24625.npy
51,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 19 in G minor_OP49NO1_2373_ps19_01.mid,PS1,Beethoven,16124,3.1666666666666665,80.0,37,4.125740581392819,frames_nb/51_16124.npy
51,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 19 in G minor_OP49NO1_2373_ps19_01.mid,PS1,Beethoven,18038,3.267,83.49117436996225,41,4.689386667917374,frames_nb/51_18038.npy
51,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 19 in G minor_OP49NO1_2373_ps19_01.mid,PS1,Beethoven,9524,3.149,81.67248862072616,44,4.235388358866626,frames_nb/51_9524.npy
51,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 19 in G minor_OP49NO1_2373_ps19_01.mid,PS1,Beethoven,18061,3.259333333333333,83.49938637758233,41,4.686343221106606,frames_nb/51_18061.npy
51,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 19 in G minor_OP49NO1_2373_ps19_01.mid,PS1,Beethoven,9922,3.0513333333333335,84.09853615905615,41,4.321919460209395,frames_nb/51_9922.npy
51,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 19 in G minor_OP49NO1_2373_ps19_01.mid,PS1,Beethoven,6291,2.82,81.7872340425532,33,4.320743297154278,frames_nb/51_6291.npy
51,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 19 in G minor_OP49NO1_2373_ps19_01.mid,PS1,Beethoven,14124,3.348333333333333,80.0,39,4.559085924728987,frames_nb/51_14124.npy
52,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 19 in G minor_OP49NO1_2374_ps19_02.mid,PS1,Beethoven,0,2.699333333333333,90.26253395900223,45,4.3021598184742365,frames_nb/52_0.npy
52,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 19 in G minor_OP49NO1_2374_ps19_02.mid,PS1,Beethoven,18178,2.8076666666666665,98.08809212869524,48,4.252478396423897,frames_nb/52_18178.npy
52,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 19 in G minor_OP49NO1_2374_ps19_02.mid,PS1,Beethoven,4725,2.266,80.0,38,4.052825791145948,frames_nb/52_4725.npy
52,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 19 in G minor_OP49NO1_2374_ps19_02.mid,PS1,Beethoven,15227,2.236,83.24299344066786,40,4.104055750329334,frames_nb/52_15227.npy
52,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 19 in G minor_OP49NO1_2374_ps19_02.mid,PS1,Beethoven,14173,2.306,80.04336513443192,45,4.301277361021569,frames_nb/52_14173.npy
52,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 19 in G minor_OP49NO1_2374_ps19_02.mid,PS1,Beethoven,8612,2.79,88.28506571087216,46,4.369393417180905,frames_nb/52_8612.npy
52,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 19 in G minor_OP49NO1_2374_ps19_02.mid,PS1,Beethoven,13715,2.275,80.0,50,4.360687933119437,frames_nb/52_13715.npy
52,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 19 in G minor_OP49NO1_2374_ps19_02.mid,PS1,Beethoven,2641,2.417,84.98855330299268,48,4.575043395319993,frames_nb/52_2641.npy
52,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 19 in G minor_OP49NO1_2374_ps19_02.mid,PS1,Beethoven,17846,2.9026666666666667,96.75654570509876,48,4.312726941806572,frames_nb/52_17846.npy
53,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2509_ps02_01.mid,PS1,Beethoven,0,2.328666666666667,84.79344403091898,55,4.624823761704709,frames_nb/53_0.npy
53,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2509_ps02_01.mid,PS1,Beethoven,34203,2.7316666666666665,95.46723611958511,55,4.766140804448642,frames_nb/53_34203.npy
53,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2509_ps02_01.mid,PS1,Beethoven,11904,2.312,95.090830449827,53,5.03702877352683,frames_nb/53_11904.npy
53,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2509_ps02_01.mid,PS1,Beethoven,4771,2.484,103.02737520128825,53,5.2255683751975415,frames_nb/53_4771.npy
53,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2509_ps02_01.mid,PS1,Beethoven,8522,2.5773333333333333,78.44930160372478,53,4.320740147050882,frames_nb/53_8522.npy
53,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2509_ps02_01.mid,PS1,Beethoven,33161,2.551,106.14334248007317,55,5.051837337032684,frames_nb/53_33161.npy
53,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2509_ps02_01.mid,PS1,Beethoven,2473,2.3016666666666667,94.78566256335988,53,5.032959086604574,frames_nb/53_2473.npy
53,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2509_ps02_01.mid,PS1,Beethoven,11618,2.309,93.3535441027862,53,4.96082085028404,frames_nb/53_11618.npy
53,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2509_ps02_01.mid,PS1,Beethoven,26352,2.7543333333333333,95.43628222195329,46,4.341261656004949,frames_nb/53_26352.npy
54,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2510_ps02_02.mid,PS1,Beethoven,0,3.249,80.78054786088028,34,3.9079776992166884,frames_nb/54_0.npy
54,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2510_ps02_02.mid,PS1,Beethoven,26229,3.364,79.2328577090765,38,3.682859823889849,frames_nb/54_26229.npy
54,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2510_ps02_02.mid,PS1,Beethoven,7757,3.471,82.55670796120235,36,4.348675191964024,frames_nb/54_7757.npy
54,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2510_ps02_02.mid,PS1,Beethoven,10745,3.4833333333333334,87.06947368421052,38,4.065572986400546,frames_nb/54_10745.npy
54,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2510_ps02_02.mid,PS1,Beethoven,2816,3.087,83.3995248893208,31,3.9148494471880135,frames_nb/54_2816.npy
54,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2510_ps02_02.mid,PS1,Beethoven,4976,3.7096666666666667,91.49645071434989,48,4.634121134777864,frames_nb/54_4976.npy
54,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2510_ps02_02.mid,PS1,Beethoven,20299,5.051,114.58325084141754,57,4.677384503264751,frames_nb/54_20299.npy
54,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2510_ps02_02.mid,PS1,Beethoven,12089,3.074,80.24289741921493,34,4.136662308401829,frames_nb/54_12089.npy
54,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2510_ps02_02.mid,PS1,Beethoven,17144,3.001333333333333,88.06441581519324,48,4.558906494326608,frames_nb/54_17144.npy
55,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2512_ps02_04.mid,PS1,Beethoven,0,2.382,82.07416736635881,55,4.419146336683506,frames_nb/55_0.npy
55,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2512_ps02_04.mid,PS1,Beethoven,35921,2.2053333333333334,79.6924123337364,55,4.432609705483171,frames_nb/55_35921.npy
55,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2512_ps02_04.mid,PS1,Beethoven,29847,3.5393333333333334,103.40101714070447,53,4.574317106571431,frames_nb/55_29847.npy
55,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2512_ps02_04.mid,PS1,Beethoven,33422,2.163,100.99460625674217,55,4.80757194245004,frames_nb/55_33422.npy
55,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2512_ps02_04.mid,PS1,Beethoven,13233,3.0383333333333336,120.0,53,4.916889544165137,frames_nb/55_13233.npy
55,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2512_ps02_04.mid,PS1,Beethoven,9173,2.925333333333333,104.8507292616226,57,4.767228192059704,frames_nb/55_9173.npy
55,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2512_ps02_04.mid,PS1,Beethoven,31761,3.3506666666666667,116.47194588141663,46,4.9872207651652705,frames_nb/55_31761.npy
55,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2512_ps02_04.mid,PS1,Beethoven,3794,2.06,85.11974110032362,51,4.706856591249521,frames_nb/55_3794.npy
55,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 2 in A major_OP2NO2_2512_ps02_04.mid,PS1,Beethoven,21559,2.3273333333333333,83.55857920366657,48,4.515199586306848,frames_nb/55_21559.npy
56,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in A-flat major_OP110_2405_ps31_02.mid,PS1,Beethoven,0,3.739333333333333,100.07844535567837,54,5.104091534353351,frames_nb/56_0.npy
56,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in A-flat major_OP110_2405_ps31_02.mid,PS1,Beethoven,8168,4.052333333333333,92.88829480957473,56,4.98040357588239,frames_nb/56_8168.npy
56,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in A-flat major_OP110_2405_ps31_02.mid,PS1,Beethoven,1917,2.6903333333333332,98.47329946722834,62,5.333611828677066,frames_nb/56_1917.npy
56,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in A-flat major_OP110_2405_ps31_02.mid,PS1,Beethoven,1150,3.0276666666666667,93.30353407464494,57,5.134609554929174,frames_nb/56_1150.npy
56,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in A-flat major_OP110_2405_ps31_02.mid,PS1,Beethoven,4864,2.981333333333333,99.27828711985688,63,5.408074345036015,frames_nb/56_4864.npy
56,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in A-flat major_OP110_2405_ps31_02.mid,PS1,Beethoven,7472,3.183666666666667,96.02764108470318,53,5.007076490396659,frames_nb/56_7472.npy
56,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in A-flat major_OP110_2405_ps31_02.mid,PS1,Beethoven,3904,2.3,95.22797101449275,63,5.406860976373231,frames_nb/56_3904.npy
56,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in A-flat major_OP110_2405_ps31_02.mid,PS1,Beethoven,999,3.1266666666666665,94.41748400852879,57,5.106243884904739,frames_nb/56_999.npy
56,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in A-flat major_OP110_2405_ps31_02.mid,PS1,Beethoven,4138,2.5476666666666667,97.77220986523616,63,5.391849134406053,frames_nb/56_4138.npy
57,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in A-flat major_OP110_2406_ps31_03.mid,PS1,Beethoven,0,4.532333333333334,80.40008825476208,46,4.80368833745125,frames_nb/57_0.npy
57,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in A-flat major_OP110_2406_ps31_03.mid,PS1,Beethoven,52168,6.684,147.04737682026732,64,5.035231922968114,frames_nb/57_52168.npy
57,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in A-flat major_OP110_2406_ps31_03.mid,PS1,Beethoven,2194,6.4223333333333334,93.19561945295064,46,4.137015202577449,frames_nb/57_2194.npy
57,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in A-flat major_OP110_2406_ps31_03.mid,PS1,Beethoven,37550,3.0516666666666667,73.38438012015293,43,4.325875849834963,frames_nb/57_37550.npy
57,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in A-flat major_OP110_2406_ps31_03.mid,PS1,Beethoven,50202,4.3213333333333335,110.50215982721382,60,4.994603689890902,frames_nb/57_50202.npy
57,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in A-flat major_OP110_2406_ps31_03.mid,PS1,Beethoven,15352,3.0966666666666667,73.94747039827772,44,4.207225308812793,frames_nb/57_15352.npy
57,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in A-flat major_OP110_2406_ps31_03.mid,PS1,Beethoven,5514,4.316333333333334,87.62854274461348,36,3.726604145662562,frames_nb/57_5514.npy
57,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in A-flat major_OP110_2406_ps31_03.mid,PS1,Beethoven,19000,3.1576666666666666,92.73683099334951,41,4.572152757644009,frames_nb/57_19000.npy
57,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in A-flat major_OP110_2406_ps31_03.mid,PS1,Beethoven,46852,3.0556666666666668,95.28798952765354,57,5.1240891861077,frames_nb/57_46852.npy
58,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2530_ps32_01.mid,PS1,Beethoven,0,4.116,100.48485584710075,55,4.986534599350154,frames_nb/58_0.npy
58,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2530_ps32_01.mid,PS1,Beethoven,45741,4.519,86.39293353986871,60,4.359951632474276,frames_nb/58_45741.npy
58,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2530_ps32_01.mid,PS1,Beethoven,38446,3.465,87.9059163059163,70,5.354367651212689,frames_nb/58_38446.npy
58,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2530_ps32_01.mid,PS1,Beethoven,13793,3.296666666666667,99.25379170879677,64,5.136732624359598,frames_nb/58_13793.npy
58,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2530_ps32_01.mid,PS1,Beethoven,14740,3.211,99.76538980587564,68,5.156284257296404,frames_nb/58_14740.npy
58,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2530_ps32_01.mid,PS1,Beethoven,7695,2.6536666666666666,91.62479587991459,61,4.813824159192114,frames_nb/58_7695.npy
58,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2530_ps32_01.mid,PS1,Beethoven,29209,2.652,85.55052790346907,66,5.398342424725033,frames_nb/58_29209.npy
58,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2530_ps32_01.mid,PS1,Beethoven,18207,2.003,107.96205691462806,61,5.289238803225059,frames_nb/58_18207.npy
58,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2530_ps32_01.mid,PS1,Beethoven,42041,2.7403333333333335,115.5129546283907,68,5.459094858416059,frames_nb/58_42041.npy
59,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2531_ps32_02.mid,PS1,Beethoven,0,3.955,83.20640539401602,53,4.022633366465172,frames_nb/59_0.npy
59,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2531_ps32_02.mid,PS1,Beethoven,91044,2.586333333333333,75.88916097435236,58,3.5461745785222134,frames_nb/59_91044.npy
59,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2531_ps32_02.mid,PS1,Beethoven,81012,4.174666666666667,87.91041200894283,62,5.143140904597381,frames_nb/59_81012.npy
59,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2531_ps32_02.mid,PS1,Beethoven,976,3.9433333333333334,83.54556213017752,53,4.253072532795329,frames_nb/59_976.npy
59,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2531_ps32_02.mid,PS1,Beethoven,44952,2.6696666666666666,104.20751654388813,57,4.848461507784693,frames_nb/59_44952.npy
59,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2531_ps32_02.mid,PS1,Beethoven,81845,4.418,91.71774558623812,62,5.10955661108893,frames_nb/59_81845.npy
59,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2531_ps32_02.mid,PS1,Beethoven,16438,2.544,83.6837002096436,43,4.375458774633276,frames_nb/59_16438.npy
59,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2531_ps32_02.mid,PS1,Beethoven,80711,4.16,90.12908653846154,62,5.008885745509213,frames_nb/59_80711.npy
59,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2531_ps32_02.mid,PS1,Beethoven,52244,3.2746666666666666,77.60616856677524,31,3.945008867180456,frames_nb/59_52244.npy
60,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2532_ps32_01.mid,PS1,Beethoven,0,4.116,100.48485584710075,55,4.986534599350154,frames_nb/60_0.npy
60,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2532_ps32_01.mid,PS1,Beethoven,45741,4.519,86.39293353986871,60,4.359951632474276,frames_nb/60_45741.npy
60,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2532_ps32_01.mid,PS1,Beethoven,961,4.633333333333334,87.29280575539569,50,4.877636865049449,frames_nb/60_961.npy
60,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2532_ps32_01.mid,PS1,Beethoven,13056,3.3423333333333334,99.70180512615937,63,5.027943886873976,frames_nb/60_13056.npy
60,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2532_ps32_01.mid,PS1,Beethoven,14817,3.223333333333333,100.00827300930713,68,5.163941325210962,frames_nb/60_14817.npy
60,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2532_ps32_01.mid,PS1,Beethoven,42773,2.5523333333333333,118.83949327412824,65,5.406556569633867,frames_nb/60_42773.npy
60,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2532_ps32_01.mid,PS1,Beethoven,33199,3.699666666666667,106.81800162176772,64,5.494526225888665,frames_nb/60_33199.npy
60,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2532_ps32_01.mid,PS1,Beethoven,38948,3.4233333333333333,82.51041869522882,62,5.109604911511319,frames_nb/60_38948.npy
60,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2532_ps32_01.mid,PS1,Beethoven,32528,4.073,107.96210819215975,62,5.538731831176522,frames_nb/60_32528.npy
61,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2533_ps32_02.mid,PS1,Beethoven,0,3.955,83.20640539401602,53,4.022633366465172,frames_nb/61_0.npy
61,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2533_ps32_02.mid,PS1,Beethoven,91044,2.586333333333333,75.88916097435236,58,3.5461745785222134,frames_nb/61_91044.npy
61,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2533_ps32_02.mid,PS1,Beethoven,80406,4.260666666666666,91.70325457674855,64,4.940424084934628,frames_nb/61_80406.npy
61,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2533_ps32_02.mid,PS1,Beethoven,74231,3.652,88.55951077035414,47,4.773749907253562,frames_nb/61_74231.npy
61,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2533_ps32_02.mid,PS1,Beethoven,20939,2.9903333333333335,80.1826998105005,34,4.129669146638096,frames_nb/61_20939.npy
61,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2533_ps32_02.mid,PS1,Beethoven,54525,2.602,75.10120420189598,57,4.861249392008355,frames_nb/61_54525.npy
61,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2533_ps32_02.mid,PS1,Beethoven,3739,3.995,83.17430120984564,53,4.099553319776758,frames_nb/61_3739.npy
61,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2533_ps32_02.mid,PS1,Beethoven,73942,3.58,85.56703910614524,47,4.806833483470577,frames_nb/61_73942.npy
61,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in C minor_OP111_2533_ps32_02.mid,PS1,Beethoven,14147,2.472,85.14805825242719,48,4.306791730610605,frames_nb/61_14147.npy
62,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in G major_OP49NO2_2537_ps20_01.mid,PS1,Beethoven,0,2.1133333333333333,92.38470031545741,45,4.400152188188411,frames_nb/62_0.npy
62,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in G major_OP49NO2_2537_ps20_01.mid,PS1,Beethoven,23481,2.272666666666667,107.41522440598416,57,4.542743921192505,frames_nb/62_23481.npy
62,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in G major_OP49NO2_2537_ps20_01.mid,PS1,Beethoven,20180,2.1413333333333333,89.31195516811955,36,4.208997801446273,frames_nb/62_20180.npy
62,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in G major_OP49NO2_2537_ps20_01.mid,PS1,Beethoven,9940,2.226,87.95447738843966,31,3.973136446902412,frames_nb/62_9940.npy
62,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in G major_OP49NO2_2537_ps20_01.mid,PS1,Beethoven,16002,2.129,87.47487083137624,43,4.3836237684749655,frames_nb/62_16002.npy
62,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in G major_OP49NO2_2537_ps20_01.mid,PS1,Beethoven,23243,2.3103333333333333,107.9147309190593,57,4.555177505757884,frames_nb/62_23243.npy
62,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in G major_OP49NO2_2537_ps20_01.mid,PS1,Beethoven,9898,2.207,88.0229572572119,32,3.9975111394894,frames_nb/62_9898.npy
62,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in G major_OP49NO2_2537_ps20_01.mid,PS1,Beethoven,2018,2.2213333333333334,88.28631452581033,32,4.001321967122376,frames_nb/62_2018.npy
62,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 20 in G major_OP49NO2_2537_ps20_01.mid,PS1,Beethoven,652,2.038,90.04890415439974,40,4.4576091656374155,frames_nb/62_652.npy
63,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 21 in C major_OP53_2436_ps21_01.mid,PS1,Beethoven,0,2.864,83.23638268156425,58,4.621532233085212,frames_nb/63_0.npy
63,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 21 in C major_OP53_2436_ps21_01.mid,PS1,Beethoven,60494,4.605333333333333,89.41799363057325,58,4.762890112890521,frames_nb/63_60494.npy
63,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 21 in C major_OP53_2436_ps21_01.mid,PS1,Beethoven,44476,4.9093333333333335,87.72331613253667,51,5.092247336493713,frames_nb/63_44476.npy
63,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 21 in C major_OP53_2436_ps21_01.mid,PS1,Beethoven,39985,2.611666666666667,83.38379068283344,58,4.978631401148702,frames_nb/63_39985.npy
63,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 21 in C major_OP53_2436_ps21_01.mid,PS1,Beethoven,36023,2.198,86.12132241431604,58,4.386768829575148,frames_nb/63_36023.npy
63,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 21 in C major_OP53_2436_ps21_01.mid,PS1,Beethoven,57172,3.3393333333333333,94.12786983429827,65,4.998682741212299,frames_nb/63_57172.npy
63,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 21 in C major_OP53_2436_ps21_01.mid,PS1,Beethoven,12314,3.567,83.31081207363798,58,4.951087689595936,frames_nb/63_12314.npy
63,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 21 in C major_OP53_2436_ps21_01.mid,PS1,Beethoven,46621,3.3506666666666667,93.89614007162754,55,4.823830483271829,frames_nb/63_46621.npy
63,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 21 in C major_OP53_2436_ps21_01.mid,PS1,Beethoven,20182,3.5343333333333335,96.16815995472979,53,4.702641919875994,frames_nb/63_20182.npy
64,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 22 in F major_OP54_2581_ps22_01.mid,PS1,Beethoven,0,2.3016666666666667,80.0,56,4.259862664742342,frames_nb/64_0.npy
64,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 22 in F major_OP54_2581_ps22_01.mid,PS1,Beethoven,32917,4.506333333333333,86.79584288778756,60,4.457980683050035,frames_nb/64_32917.npy
64,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 22 in F major_OP54_2581_ps22_01.mid,PS1,Beethoven,17433,2.8993333333333333,83.56472752356864,47,4.590449444860168,frames_nb/64_17433.npy
64,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 22 in F major_OP54_2581_ps22_01.mid,PS1,Beethoven,4519,3.320333333333333,102.24465415118964,53,4.915890423107201,frames_nb/64_4519.npy
64,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 22 in F major_OP54_2581_ps22_01.mid,PS1,Beethoven,22053,3.3786666666666667,94.57379636937648,49,4.535219654633886,frames_nb/64_22053.npy
64,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 22 in F major_OP54_2581_ps22_01.mid,PS1,Beethoven,10472,2.237,99.6691998211891,52,4.976207289926624,frames_nb/64_10472.npy
64,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 22 in F major_OP54_2581_ps22_01.mid,PS1,Beethoven,11687,1.208,81.63907284768212,50,4.953788094272136,frames_nb/64_11687.npy
64,../data/Challenge_DataSet/PS1/Beethoven/Piano Sonata No 22 in F major_OP54_2581_ps22_01.mid,PS1,Beethoven,1199,2.6746666666666665,84.60630608175474,45,4.574115717827791,frames_nb/64_1199.npy
